,Mainack Mondal,Sandeep Shukla,Vinay Ribeiro,Uday Reddy Bondhugula,Vinay P. Namboodiri,Anirban Dasgupta,Supratik Chakraborty,Gugan Thoppe | गुगन थोप्पे,Chester Rebeiro,Om P. Damani,Ajit Rajwade,Ashutosh Modi,Pallab Dasgupta,Suyash P. Awate,Bivas Mitra,Sayan Ranu,Shanmuganathan Raman,Raghavan Komondoor,Partha Talukdar,Ganesh Ramakrishnan,abhilash jindal,Pabitra Mitra,Parag Singla,V Krishna Nandivada,Saptarshi Ghosh,Sukhendu Das,Abhishek Bichhawat,Vijay Natarajan,Animesh Mukherjee,Bhargab B. Bhattacharya,Parag Chaudhuri,soumyajit dey,Chaya Ganesh,Arkaprava Basu,Naveen Garg,Bhavana Kanukurthi,Jayant Haritsa,Mayank Singh,Arnab Bhattacharya,Manindra Agrawal,Dr. Pushpak Bhattacharyya,Arindam Khan,Shirish Shevade,Nipun Batra,Ayon Chakraborty,Shweta Agrawal,Satrajit ghosh,Smruti R. Sarangi,Shalabh Bhatnagar,Surender Baswana,Siddharth Barman,Subhashish Banerjee,Kartik Nagar,Prashanth L.A.,KC Sivaramakrishnan,Devarajan Sridharan,Vinod Ganapathy,Mausam,Arpita Patra,Balaraman Ravindran,Shishir N. Y. Kolathaya,Purushottam Kar,Sourangshu Bhattacharya,Biswabandan Panda,Debdeep Mukhopadhyay,Chetan Arora,Rijurekha Sen,Sudeshna Kolay,palash dey,Shankara Narayanan Krishna,Anurag Mittal,Niloy Ganguly,Soumen Chakrabarti,Piyush Rai,Mitesh Khapra,Aritra Hazra,Nitin Saxena,Shivaram Kalyanakrishnan,Somak Aditya,Narasimha Murty M/ M. N. Murty/M. N. Narasimha Murthy,Krithi Ramamritham,Chandan Saha,Amey Karkare,Neeldhara Misra,Pawan Goyal,Abir Das
Arpita Patra,0.7589830779900826,0.5523907984217102,0.8091433871083077,0.48213102161200705,0.49684333143220444,0.6703349539796504,0.6852425223358234,0.6394426042116146,0.8452482808442351,0.6782812942207613,0.4170314262574679,0.2922730766323923,0.6658440839693688,0.5360633395976189,0.6567704459073965,0.6322401470984625,0.31284814687652274,0.5341183840352437,0.5734536258639578,0.4737058798334934,0.48652479675140553,0.6313860615165817,0.5576674612311335,0.5887353729919739,0.6857544123499475,0.4318460091995944,0.6417212760114815,0.6427924046641617,0.6853718883773902,0.5507059583507248,0.5153339634066049,0.5804303955050425,0.8643912240133447,0.5239722601192925,0.5406535204539195,0.8158557514973778,0.3476161878263358,0.32193487726110814,0.5097055697804813,0.4784559569360817,0.5858947849872181,0.5364029084674358,0.5545712512276538,0.658331377727108,0.7081928189765341,0.8701619567571581,0.6443444120438991,0.6747434292770073,0.6300548099940382,0.5814149279953611,0.5917132941349867,0.7075873450770224,0.37968088776243275,0.5423074276768901,0.5004255437299497,0.6583806718789368,0.6442415755273774,0.6315709411796651,0.9999999999999999,0.6254783099970292,0.5146555646309237,0.621352378822448,0.5510015578374717,0.7210818278589929,0.7572254027836511,0.3857829490590194,0.6606747048318176,0.7028144604472756,0.661380229891955,0.603749126899077,0.42322201488488415,0.5868016035295086,0.5033858154221265,0.5219149231133927,0.48534466399510173,0.6503712075354698,0.5211608492820005,0.7401734008884668,0.33677920056360416,0.6483945817010911,0.42194455077750015,0.6748478884243737,0.7016657816855421,0.6653504090800685,0.4990527302403876,0.545306797432244
Balaraman Ravindran,0.2981999709528067,0.6932273404604062,0.8446017252477549,0.7665224585825761,0.8088044448974456,0.8390922657799975,0.7476530349072903,0.6805055016960874,0.42806280723742157,0.9372645095522665,0.44281064578283924,0.47110033151472014,0.6953860093048442,0.863434112018438,0.7594287515799529,0.8130514403516808,0.6928861893800516,0.5931430198950427,0.8070858791422201,0.7565979364980209,0.5880663245806798,0.9133461667553896,0.8468902755490223,0.5322075710082165,0.7442451215817167,0.8785187898492989,0.14522765238347007,0.6229646641479708,0.8198133437151965,0.6593915022659718,0.7251539703153201,0.38557413764882986,0.4289137004318487,0.31013846274339646,0.6874876358842483,0.7212495917857524,0.49848988994934756,0.37508932022378066,0.6059013495110768,0.5973588832180112,0.9056569089481808,0.5704258169009998,0.8606738661655284,0.8146670226692867,0.826137984927834,0.34739673349927724,0.44775200572636786,0.7468060868159832,0.8844139079035536,0.6284331294107981,0.6113611537201701,0.6057543942404586,0.2764052183703674,0.7073484138848409,0.4231203858931393,0.8650553065204057,0.6108179713386312,0.9106642361129585,0.6254783099970292,1.0,0.7823662115041417,0.8536010847370034,0.6414589311544987,0.4346770170952157,0.6175319801290359,0.7202642035526663,0.8506414269550726,0.7020113560371077,0.6426363695715416,0.6535910380798997,0.8938149910418699,0.7383343596326672,0.6585838417143222,0.8178059419815042,0.7419790567851173,0.5848133296624964,0.6308801942071464,0.8111148344516838,0.6303650335309813,0.933483457473506,0.593190575031564,0.7821196071126356,0.64185116638205,0.5968730564995672,0.6705336457771413,0.9597185115945535
Shishir N. Y. Kolathaya,0.3399828537686374,0.36096948373431387,0.604001124226098,0.6211374789856166,0.7711967939083493,0.7425308784056119,0.7471151026362783,0.8537233785595101,0.42773842672938156,0.6701455136046954,0.6301070504273343,0.5358950292179517,0.5463487380149844,0.791109811041711,0.8527655274153504,0.8421432268458314,0.5944314931779461,0.30636756981612595,0.6477602792462278,0.811700058721037,0.4879427536602614,0.5695384727582524,0.825278595671592,0.6174519521709042,0.6397845695679316,0.6867479593450534,0.3953359934594085,0.52801363103175,0.7429665790755617,0.34257946396635414,0.8738036193457777,0.7216149953339227,0.5240323067425,0.37854177973576086,0.48600692227089315,0.6120200884973197,0.15695573084360392,0.4108380647777808,0.2933367578064236,0.2639363986439058,0.6239280911604527,0.7808250808845817,0.7671447097852272,0.8418300969827419,0.641942211777946,0.4061714399285445,0.1472880038839911,0.6786723189967705,0.815083422915212,0.5136219496229818,0.7871805195497844,0.4992319269033037,0.28829256967878697,0.8986883652048345,0.36970445805895313,0.8463171958728737,0.3327419169712923,0.6939525914622524,0.5146555646309237,0.7823662115041417,1.0,0.8589150766535492,0.8401509169883992,0.5668000046231146,0.33424104569796875,0.6802172703492516,0.6758832272893069,0.7496407715441072,0.7711253535384591,0.7543409534266403,0.6647578169584049,0.5080587534619212,0.2889140687045755,0.8339292416848734,0.6915782329826851,0.8104477839516604,0.4069688412136457,0.717843601401491,0.5651298697465522,0.6468614733474399,0.22805197698409388,0.6955071399846503,0.6115507411118399,0.6851854046442815,0.692970623713633,0.757302336496222
Purushottam Kar,0.399429741937526,0.5148841839473771,0.7229521363124043,0.7445922956699831,0.8068894311162738,0.8907296895546452,0.7455286904498648,0.8600932704179174,0.4573204185214777,0.7791836426302449,0.6479205146126377,0.6367062749031152,0.5790422353762493,0.8802844029468978,0.9124064371151234,0.9454260289909663,0.546809215655801,0.40088288559329316,0.8569874623424485,0.9243932928324934,0.446537427117143,0.7341246701334754,0.9436434856152033,0.6917864281937981,0.773039874168243,0.7016271063740719,0.40859545588895535,0.6614999733902324,0.8781929479877545,0.4587041527163931,0.897424990729428,0.5666263013988533,0.5269700148719506,0.42597670307871804,0.601595855247459,0.6877829235031434,0.36249193380364697,0.5072053205452585,0.45835936828246887,0.3979864816761316,0.8167641903709406,0.7803996239984633,0.9115180005784049,0.9402500660162115,0.6686535317963517,0.45160526916688815,0.30279566808707725,0.6789874593215475,0.8742327916717753,0.6523798660485676,0.7681160966457008,0.5291400379699027,0.33367523884948563,0.8813017736024321,0.44128363751948996,0.9552086601087902,0.46679163565980036,0.8512911457222393,0.621352378822448,0.8536010847370034,0.8589150766535492,0.9999999999999999,0.9050317847934355,0.5710759100619519,0.5025118517679815,0.634975198431488,0.7932708507238181,0.7418871363658375,0.7230106055866481,0.7502056606055603,0.7019536475695374,0.6794454371982591,0.46904924681382887,0.946100741878751,0.827738848400279,0.760093812254795,0.5114608661390421,0.7997944406982332,0.6732117704166168,0.832594013127005,0.38606405462061805,0.7641592277088376,0.6942707238503566,0.6567511151094677,0.8015535413196763,0.8517436842447158
Sourangshu Bhattacharya,0.4561390628607547,0.1880483981781993,0.547727402098792,0.4993128228629377,0.7925638038488352,0.739708992898372,0.6600798500155893,0.8705493559813348,0.4910172656159164,0.5469642097656245,0.7994052494370691,0.6609506121986054,0.3676310281020811,0.8215944039770152,0.9591347225992513,0.9281978388941764,0.5527197754762487,0.20479466093472354,0.7072130483670913,0.9000588400911645,0.28813411116137316,0.43839104932547485,0.9008767006938585,0.742978290113181,0.69513372858687,0.595989295978321,0.5147718720976686,0.59597311970062,0.767464929920385,0.1593510784849207,0.9062009486022613,0.7423762666029358,0.5638408368076613,0.5454904164250044,0.32774327060915853,0.5277792237917013,0.04853717424463813,0.5860426664175103,0.21992019767189686,0.08863112531201951,0.5566223889505065,0.7956482970132579,0.7954901734454477,0.9461289183134854,0.5466317689573366,0.4253204982165716,0.041465483707270816,0.6856773323553929,0.6552353581924591,0.5076328732055139,0.7620083202610726,0.43431170537136465,0.33676712425040467,0.8311982494822691,0.38138020128880096,0.9165986955154458,0.23438877267184582,0.6156660856946602,0.5510015578374717,0.6414589311544987,0.8401509169883992,0.9050317847934355,1.0,0.7271217603772769,0.24410135531246846,0.666419917666556,0.6842188913122959,0.7184705040403624,0.7899494423209252,0.7027076674619055,0.5638416141750852,0.43363430384222384,0.15135496714189214,0.8790925058601079,0.7751444373549056,0.819771992192923,0.27889322685186546,0.6584696751000668,0.6700851374095985,0.5683429219591549,0.038676320325003566,0.5859059300636457,0.7342176556995199,0.6807057400343068,0.7883087869200951,0.6895125031016688
Biswabandan Panda,0.8391262643002123,0.2408306901526411,0.6633243296502304,0.36165237347263035,0.49304751499132465,0.6391118289165777,0.7633949899794686,0.7055300916116719,0.9017241508595497,0.4985093323064365,0.8113148185720445,0.4549778213225592,0.52936527088838,0.4600537706904282,0.8016254112613543,0.6982712854307662,0.33847578891989155,0.47667706803555365,0.48402353966653633,0.5330888952581504,0.5115938090207521,0.33317971597044965,0.5669841851547883,0.8353673137843022,0.7589034609161134,0.40045662005475274,0.7270156763627963,0.7636165716709411,0.6784914753916819,0.2965255860822183,0.6530658798842724,0.8142163861839649,0.8617436525552464,0.8786223287585451,0.3490588738126447,0.6498003301306052,0.13171975869269992,0.5670451029973782,0.4013011331718487,0.22975786477585383,0.3053951195376596,0.7071989154912323,0.4306868137929786,0.762895034155687,0.6967731356298316,0.615158308154451,0.32301761669529166,0.8629018118393017,0.43728903831615906,0.6070727760106669,0.7230856706564854,0.744011472561244,0.46868328325266584,0.5561723222902092,0.5726449170493647,0.6812022690353745,0.45216088630156936,0.47195528500071776,0.7210818278589929,0.4346770170952157,0.5668000046231146,0.5710759100619519,0.7271217603772769,0.9999999999999999,0.4470216318610679,0.44996028302286767,0.4514335168718007,0.8318797300378445,0.9082400897189093,0.7270598313942193,0.35446648955550286,0.4521024832632799,0.23903394424822916,0.4377029609451449,0.5281959142038974,0.7732145073126044,0.4204405835277286,0.7100592404501419,0.4617693484428746,0.3965283115225733,0.09063499995674014,0.5967777206156979,0.9133366315605724,0.8694613120986389,0.6399990008120885,0.391541119071512
Debdeep Mukhopadhyay,0.7052788906702708,0.9294349045785496,0.7712326937580064,0.7373414560295636,0.16693706538024533,0.7553392693503492,0.7583926678485423,0.4627001563466026,0.7049599340194332,0.7883444774608287,0.2853276231124185,0.11688411013887044,0.9103670262645567,0.29111637191194417,0.36979279802569914,0.38797390263216447,0.057817577113893126,0.8576085788830272,0.557831502338899,0.28552377323548456,0.7597130288208728,0.824011411642715,0.32451781746963343,0.5817758728728604,0.6936403793837224,0.30756313158325643,0.5128277800779714,0.7873292655402402,0.6625993842031929,0.9307397324974672,0.33666224911212406,0.2347055250260508,0.6542152481191463,0.4956071755058934,0.8840144599688573,0.868171529023191,0.8166969420194452,0.11072803581885632,0.8767459873686159,0.9106521202255892,0.6310137057036498,0.4616576055420706,0.3495584178001625,0.4412145222000225,0.6815578758079245,0.6300981742657298,0.9584240806527022,0.5689120299610904,0.717665305171003,0.8372251394013207,0.5185716756916647,0.8241853209786597,0.43734676573824294,0.42712235977625895,0.6970375699057991,0.4732778457200171,0.9578272949276103,0.7602732400981417,0.7572254027836511,0.6175319801290359,0.33424104569796875,0.5025118517679815,0.24410135531246846,0.4470216318610679,0.9999999999999999,0.07069752603729441,0.41269233870610467,0.6443600500747422,0.4703787977404899,0.6281280247464879,0.327413540293842,0.8806827142838289,0.9043987521090276,0.27724287880722265,0.3259615383442963,0.37996281696146245,0.8772038637893648,0.822968833010926,0.20533605278425138,0.7617726123599265,0.8793376014051124,0.8274299447774227,0.5649824776093841,0.6062737148699583,0.3344633251913008,0.4532824044422249
Chetan Arora,0.12382605574090395,0.07308037277972103,0.4954682221365309,0.29889143966590126,0.9284862763988596,0.45111114033345545,0.3897637761342889,0.49858559518990303,0.2633602817576102,0.5854271653064037,0.568367128600868,0.5045601799928808,0.1683730334227314,0.895027297031478,0.7471692812609915,0.7225073906387719,0.9773916117638104,0.12771224719571042,0.5178918095061792,0.748538693877755,0.12450623848304132,0.4332535268031725,0.8206925036283959,0.34508869005136444,0.4396748684323824,0.9272116888892699,0.03436104629654597,0.2892126195388747,0.5131429297899832,0.05823433023410888,0.6932691676423881,0.4671292935115324,0.2801393840492023,0.209210986737232,0.10574537264788089,0.28312923065661333,-0.1245576043108806,0.4436114491323244,0.07229250553947451,-0.020667730992304848,0.5080514715020941,0.397185529081387,0.7181940362154884,0.7591475414504726,0.5231167036358942,0.21829960328579226,-0.08950415147098628,0.6446021892939359,0.43081187619253297,0.18796231604682678,0.40773901043233696,0.23961731370222333,-0.0144955562386984,0.5025984875973265,-0.010732025290198805,0.7462667689459604,0.06888794587408476,0.48397889904400676,0.3857829490590194,0.7202642035526663,0.6802172703492516,0.634975198431488,0.666419917666556,0.44996028302286767,0.07069752603729441,1.0,0.7029957808373978,0.4668431934197016,0.55977158799367,0.3739458655709593,0.9003574566058372,0.1937706005437084,0.04370333794645329,0.7550882566518631,0.6747759816457455,0.5501480089349151,0.09705323881136604,0.40872632907736306,0.7481712439401267,0.4784748879797152,-0.045110487365380786,0.3269164591386191,0.513250594040782,0.4075655163045033,0.5758190581500869,0.8471135637018364
Rijurekha Sen,0.2333177817912641,0.40634223178004647,0.7582972128015159,0.46739965817437357,0.84869038609319,0.6181182051526669,0.5303785335485949,0.5531800644746068,0.3685148674915017,0.6830207631681597,0.3151886397108934,0.45974325864200505,0.463460924429465,0.8676151849236409,0.7594809326261961,0.8142225337184917,0.6234840560692666,0.33582223003991757,0.7438073724326992,0.6818819195331484,0.370090542232993,0.7081162060645825,0.8484231172976321,0.3716594265528418,0.6065161554423641,0.74308462769299,0.09832190971128024,0.425293430299736,0.6925992008436718,0.36562659991061097,0.5901330621210165,0.513643484006493,0.34451942794057216,0.23720786082296744,0.33992329305294383,0.49308367297120026,0.2095234232037951,0.4080342827051055,0.31165425658660717,0.2829353136152223,0.8288351081119815,0.3496051253295052,0.9041366741357962,0.7890286074992744,0.7409361407705961,0.3429064633074514,0.21349111004464158,0.6246431107306759,0.65980554084322,0.33211085432054144,0.38462652762128574,0.3701735654467689,0.08748998819401371,0.5348813450724059,0.2339970152189766,0.8624931389850526,0.38280578697653883,0.7029644529412684,0.6606747048318176,0.8506414269550726,0.6758832272893069,0.7932708507238181,0.6842188913122959,0.4514335168718007,0.41269233870610467,0.7029957808373978,0.9999999999999999,0.5025031129612016,0.5261569034586069,0.39241990415207006,0.7519305779723036,0.4687596717669761,0.38165527030390056,0.8421834928425369,0.7023108381045075,0.518180219318731,0.318305871954471,0.5907598394521241,0.5535215609349419,0.8065476271691611,0.29160760300165156,0.5038688023912252,0.6262749811253695,0.3952975284289478,0.6224300343736566,0.8681242813111364
Sudeshna Kolay,0.6936210027199369,0.5830697042892912,0.7695171328014108,0.7414017928015051,0.5688834972587805,0.8826790931942542,0.9558531288295495,0.8815294057624381,0.8065412715380244,0.7810908023307906,0.780136049385371,0.5314859381215895,0.7919614753181627,0.56868345514373,0.8119225402510465,0.7656408675277634,0.40779415935460106,0.7071403939280209,0.6841997495121479,0.6872863664175716,0.736717258302961,0.648993157240448,0.676143768846736,0.879472636823379,0.8933127448989592,0.5455886355576532,0.5920996950777473,0.8435640795845788,0.8782507316835446,0.6126501537044181,0.8143725746363426,0.6117549621623941,0.8222443190125338,0.782267207165979,0.7224202516357061,0.8851041003135951,0.47292339454185384,0.5431306833371894,0.6482286604281123,0.565609351254937,0.5932065014219252,0.8855848545154789,0.5865943137613692,0.8133396330577375,0.7712366934098469,0.5611674696490491,0.5030462548627396,0.8923676746961131,0.7875719010988556,0.8231695971410468,0.9316311349081234,0.9082391937422494,0.6557055408712595,0.8071872262821725,0.7156643641200174,0.7630078299739578,0.6456755208752544,0.7764632716704324,0.7028144604472756,0.7020113560371077,0.7496407715441072,0.7418871363658375,0.7184705040403624,0.8318797300378445,0.6443600500747422,0.4668431934197016,0.5025031129612016,1.0000000000000004,0.9621398859516557,0.9668741007588184,0.5384233297183293,0.7490543987808859,0.5602471871203534,0.5779732301773797,0.6718960563612523,0.865593899566787,0.7325075646743981,0.9341351310484984,0.5604256007217321,0.6415592087366371,0.44339770810240325,0.9062533580841804,0.881614044679007,0.9864283972097696,0.7497120193132004,0.5826595761839387
palash dey,0.6648068030668725,0.37927857041898844,0.732551413115273,0.6029866863430995,0.6427264166402947,0.7905482277842496,0.887015751978369,0.8630805957417734,0.8031205119154816,0.6761467003927529,0.8327642897953813,0.5847657493979432,0.6452166172921695,0.5985442128764882,0.8796211765479459,0.8088173734266644,0.47260934188428466,0.5541576790603944,0.6332583310291896,0.7063999133436918,0.6324435657228467,0.5038490733973154,0.7116444315480719,0.852558999233514,0.8467232640971707,0.5730754785788743,0.5796400406172965,0.7670431657834652,0.8244363931756368,0.4176492049449277,0.8370475021115754,0.7341879943318741,0.8120784686173178,0.7970317655125098,0.5333187213090369,0.7647001683263023,0.2515751806354565,0.620014841231378,0.4715245671347656,0.3543778378373741,0.5024558381250129,0.8654066392371966,0.601258272338315,0.8501361090219844,0.7660647033854118,0.526392674437498,0.30644206572184185,0.9164052417774917,0.6742438089921298,0.68536527808337,0.8968864974466455,0.8117948238633451,0.5435861912851487,0.7797112288384981,0.603480109362254,0.7777739743595957,0.4799746125625844,0.6691809447959234,0.661380229891955,0.6426363695715416,0.7711253535384591,0.7230106055866481,0.7899494423209252,0.9082400897189093,0.4703787977404899,0.55977158799367,0.5261569034586069,0.9621398859516557,1.0,0.9013814535008832,0.5506450153805275,0.59120027417428,0.3584788810661711,0.6051597723623959,0.6876001840491959,0.8991752104899009,0.5612818846955999,0.8408285078442007,0.584200972406188,0.5426720850162688,0.2221614873246923,0.7787998311571295,0.9140684533695288,0.96280919534759,0.783572095742762,0.5668241299586795
Shankara Narayanan Krishna,0.6307624932080383,0.6033521021818476,0.6693457316758239,0.8230292464437949,0.49366461253960653,0.8952157598100607,0.9346516782007744,0.9027844575210577,0.7132134797250027,0.7525740999286423,0.7777932222248607,0.5710438367660278,0.7813946819622399,0.514287993131805,0.7563213566899181,0.7105530900343945,0.3244931841153417,0.6702715454112885,0.693350667252898,0.7162790909100468,0.7206985896034435,0.6279679084535892,0.641408190117561,0.8793277519292445,0.8613042303851096,0.47005780775937034,0.6155365641828271,0.8134109481555766,0.8726448472593398,0.620327382447786,0.8462897093951023,0.534593747273722,0.7710208689100134,0.7263619726114452,0.7813608808281803,0.8817818570487467,0.4989372054966233,0.5258194747085316,0.6296155946358687,0.5839051659072669,0.5798045808089423,0.9425688418787653,0.5546142060338399,0.7666843675770175,0.6553262531287685,0.5295120064649023,0.49563386401419623,0.7898519605276527,0.822306723901842,0.8417733092937627,0.9688916348077418,0.8640104505165476,0.6538657693067302,0.8679133778433298,0.7326945851904089,0.710235944697047,0.6286508006957798,0.7881780095921955,0.603749126899077,0.6535910380798997,0.7543409534266403,0.7502056606055603,0.7027076674619055,0.7270598313942193,0.6281280247464879,0.3739458655709593,0.39241990415207006,0.9668741007588184,0.9013814535008832,0.9999999999999998,0.4715150768862003,0.7810421001687772,0.5675481632615971,0.5713802225865973,0.6724213188768342,0.8603561253219316,0.7593893992663266,0.9205927915644686,0.5587298847997058,0.6088748296442014,0.477671772539032,0.9277949206591214,0.7890722249693034,0.9531958988393814,0.7509034938385148,0.5304147772051988
Anurag Mittal,0.10472053938018676,0.4084719983266778,0.6916644642532505,0.5729368946978267,0.8821193679773006,0.6284638803836989,0.5208168749628745,0.5091206053685893,0.27949390391358053,0.811744184341816,0.45783325327094176,0.517093762416465,0.4003511485939814,0.8736264687899166,0.7023508921431054,0.7280394946737592,0.8990756629098842,0.377928579324177,0.6753417980982676,0.7470433638663684,0.34676487190259814,0.7092512480811148,0.8219370956950617,0.3704008144670893,0.5781303148213243,0.9927195745920787,-0.04509888618506466,0.41278875258073916,0.6471486271414892,0.38324634917694905,0.686231374019804,0.2859700371772402,0.272814628135005,0.192949515511427,0.4132470962699012,0.4767694755933671,0.2175472468914684,0.4327877837491153,0.35957883704664534,0.31876931097361044,0.7411425330901384,0.42950181915031177,0.7907780618393875,0.7446319841219258,0.6919519048754839,0.18691529332404397,0.17472832166558958,0.6957521447688294,0.6379300118258499,0.3809040163532509,0.4542087494376656,0.39602104899903245,0.0698037079530172,0.5477280441512349,0.15662006511496074,0.7562753682316656,0.3319639290189611,0.7270489453092108,0.42322201488488415,0.8938149910418699,0.6647578169584049,0.7019536475695374,0.5638416141750852,0.35446648955550286,0.327413540293842,0.9003574566058372,0.7519305779723036,0.5384233297183293,0.5506450153805275,0.4715150768862003,1.0,0.4794654605317616,0.3858701382069972,0.760486360205691,0.7313796246282366,0.4935510814087031,0.38194133505316774,0.5830932458658284,0.7361101179988232,0.7242400643807111,0.31266190525395077,0.5337170890389327,0.5395962357526695,0.44878119824243745,0.6349727359896573,0.9475052968287686
Niloy Ganguly,0.5719853355109938,0.9299463566041916,0.7511955627946754,0.9052384898764283,0.3279101175053781,0.9061102602660972,0.859049303501369,0.6171744467843407,0.5683777103445791,0.8602246540866652,0.45048024147600285,0.42636174395128323,0.9005799503460465,0.43083321447831285,0.5165724925276064,0.5403865164122357,0.17648075281235098,0.8590561840596458,0.7925148683169657,0.5320362613405033,0.7940216313147547,0.9008684220687215,0.5171080361707829,0.7444063884624189,0.8673554200062995,0.4450883235897231,0.4431186017731775,0.8635121917486405,0.8534518196054258,0.9300198034714324,0.5538347417340604,0.2363369765215038,0.5356162371340133,0.5953918709340731,0.9567184216184211,0.876496510964576,0.8212279601024961,0.38127075791369686,0.8965912289152118,0.9100367520976385,0.7899341802770895,0.6230966083038035,0.5388101419375445,0.6098980559046895,0.7256698348346711,0.38621483318137645,0.7911811126030227,0.679894961403616,0.8414882347293005,0.9133784167733445,0.6513855426281976,0.8445073478736985,0.5136498002257904,0.5935591376623055,0.8197194523689957,0.6338089602755225,0.9096056011202301,0.927593521393313,0.5868016035295086,0.7383343596326672,0.5080587534619212,0.6794454371982591,0.43363430384222384,0.4521024832632799,0.8806827142838289,0.1937706005437084,0.4687596717669761,0.7490543987808859,0.59120027417428,0.7810421001687772,0.4794654605317616,0.9999999999999999,0.9344656165091693,0.4523142123868766,0.5988428287565578,0.46014910485694427,0.9226521871031078,0.9246614294325335,0.47530943041124857,0.8462523271360911,0.8781034671859956,0.918650520365721,0.662522478370806,0.7047316320435925,0.6076520764053814,0.5860093827827403
Soumen Chakrabarti,0.4650939103919985,0.9823863695742426,0.6855327682664114,0.7811915960374501,0.1399845116087924,0.7518518830440564,0.7108871523343432,0.3747815810479658,0.4425485455871511,0.7957221310723326,0.17799823402524997,0.14190226480910043,0.8712928002750906,0.26839807113618463,0.26320374491245835,0.3255221952998148,0.06624583890552842,0.8857279700126941,0.6112764235434306,0.2651270857246559,0.7596690431700669,0.8960883873037401,0.2994438734125251,0.5279306539614739,0.6896324813256907,0.345037015767187,0.2507397758638239,0.7481395830818252,0.6547317678053084,0.9820484412845988,0.2686431531744044,0.011120814017913415,0.36623561652736986,0.41275782414675977,0.9239059377679153,0.7699843251360771,0.9232143934274536,0.12494584573360994,0.9470850394325075,0.9844219462228945,0.7113885027641279,0.3609583392367453,0.3603511141247605,0.37208503706946766,0.6545090106534666,0.27005003916715853,0.8745682447501658,0.5190092606501551,0.7256389569608077,0.831519197911285,0.41286650889037063,0.754592013654067,0.4716792885459996,0.35158981585037646,0.7340302232797901,0.4368941149149351,0.9370119464548502,0.8109756314211995,0.5033858154221265,0.6585838417143222,0.2889140687045755,0.46904924681382887,0.15135496714189214,0.23903394424822916,0.9043987521090276,0.04370333794645329,0.38165527030390056,0.5602471871203534,0.3584788810661711,0.5675481632615971,0.3858701382069972,0.9344656165091693,1.0,0.2437294219494778,0.35705034429506244,0.18775591555763013,0.9027322894564411,0.7866258008979179,0.25227246650307816,0.8061572059243552,0.9772166710781034,0.8007267675114742,0.4667311704176311,0.506337569449437,0.33741757186885707,0.4837663378150605
Piyush Rai,0.16642436650482473,0.3033829626891497,0.6108760495917788,0.5916451412736017,0.9103435969223405,0.7166231026473814,0.5436486371859803,0.763785787881058,0.2783704892247029,0.6656219880722326,0.5448264047012655,0.6356982012777077,0.3586569202375035,0.9479278969129121,0.8796764885112033,0.9198646453195484,0.675273246374349,0.17234982182848899,0.7783979033046272,0.929753855539955,0.239220702648384,0.6087665420356527,0.96945020343096,0.4778306649149221,0.5966273651111169,0.7590391242125631,0.20513302741031628,0.4135033704998917,0.7460368224987135,0.23022777869282607,0.8632122136077159,0.5101679507071526,0.3707298525480362,0.20756783556150493,0.3741904664776451,0.4947763361737782,0.12824832578303463,0.4789556482370597,0.20071160116359332,0.16046255738432327,0.7683992720578329,0.6445764959340916,0.9510026065973781,0.8917410616525071,0.5488816078941161,0.36112130159443473,0.05847364758137387,0.5557882057892027,0.7536479308029446,0.3898987637121824,0.6312039447719998,0.2984270152620153,0.1392792823970319,0.8142420309714963,0.17711160311225949,0.9117972410195484,0.2194340760228754,0.7211902577658402,0.5219149231133927,0.8178059419815042,0.8339292416848734,0.946100741878751,0.8790925058601079,0.4377029609451449,0.27724287880722265,0.7550882566518631,0.8421834928425369,0.5779732301773797,0.6051597723623959,0.5713802225865973,0.760486360205691,0.4523142123868766,0.2437294219494778,1.0,0.816055679306648,0.7131884204264097,0.27908343825185505,0.6042131301321191,0.6844852476621275,0.7274001573776246,0.17148959819648796,0.5696280228152081,0.5607952421750451,0.47580493145153613,0.7504239074971651,0.8790616876622825
