,Debdeep Mukhopadhyay,abhilash jindal,Jayant Haritsa,Manindra Agrawal,Sandeep Shukla,Arpita Patra,Sukhendu Das,Mayank Singh,Soumen Chakrabarti,Satrajit ghosh,Shankara Narayanan Krishna,Shishir N. Y. Kolathaya,Nipun Batra,Mitesh Khapra,Shivaram Kalyanakrishnan,Krithi Ramamritham,Biswabandan Panda,Somak Aditya,Shanmuganathan Raman,Shweta Agrawal,Balaraman Ravindran,Anurag Mittal,Sayan Ranu,Sourangshu Bhattacharya,Surender Baswana,Ayon Chakraborty,Abir Das,Vinay P. Namboodiri,Pallab Dasgupta,Suyash P. Awate,Raghavan Komondoor,Parag Chaudhuri,V Krishna Nandivada,Nitin Saxena,Parag Singla,Niloy Ganguly,Abhishek Bichhawat,Shalabh Bhatnagar,Subhashish Banerjee,Smruti R. Sarangi,palash dey,Mainack Mondal,Bhargab B. Bhattacharya,Prashanth L.A.,soumyajit dey,Amey Karkare,Uday Reddy Bondhugula,Rijurekha Sen,Sudeshna Kolay,Chandan Saha,Animesh Mukherjee,Pabitra Mitra,Anirban Dasgupta,Kartik Nagar,Om P. Damani,Neeldhara Misra,Ajit Rajwade,Chetan Arora,Siddharth Barman,Bivas Mitra,Arnab Bhattacharya,Chaya Ganesh,Vinod Ganapathy,Piyush Rai,Aritra Hazra,Shirish Shevade,Chester Rebeiro,Partha Talukdar,Dr. Pushpak Bhattacharyya,KC Sivaramakrishnan,Saptarshi Ghosh,Mausam,Vijay Natarajan,Gugan Thoppe | गुगन थोप्पे,Bhavana Kanukurthi,Supratik Chakraborty,Ashutosh Modi,Arkaprava Basu,Ganesh Ramakrishnan,Pawan Goyal,Devarajan Sridharan,Vinay Ribeiro,Naveen Garg,Arindam Khan,Purushottam Kar,Narasimha Murty M/ M. N. Murty/M. N. Narasimha Murthy
Bhargab B. Bhattacharya,0.9913964591360684,0.904964617268191,0.9730515987038644,0.974019224452774,0.989263363495005,0.6973046722286149,0.7072578222139253,0.06849530004438019,0.9933018589659843,0.9804703701714134,0.6563864453004478,0.5189243540533309,0.48802520320355136,0.5208637275541931,0.841305407677187,0.9649700554615083,0.24041863066227412,0.37003249751096917,0.16955651033871605,0.5739322254257315,0.9159829014611433,0.7685041546030107,0.4559987539469145,0.163170481181868,0.9036491107508753,0.7941759851434145,0.8622848557784781,0.20147772247894638,0.9445746688081662,0.5260864697980954,0.9434771931712002,0.41142386615785376,0.569264983492219,0.9521263717044788,0.49425393598729644,0.9775046054609549,0.4044990583417331,0.9587924166910601,0.7754208435182038,0.5544943870138112,0.35093413490465386,0.6096345879369495,1.0,0.6158687533507771,0.005689867148708899,0.4901570136450664,0.9731494050609167,0.7483227667792832,0.5398422386199814,0.8734322248803983,0.7495700910387785,0.9876443193983824,0.8758394683990474,0.6765049160099897,0.9415043060491808,0.4859415601389763,0.2236181877917425,0.051071835677278896,0.5377113816557648,0.3408650978350683,0.975937972444561,0.4748845006058656,0.9843414860313388,0.5664707348039436,0.26460715781690747,0.6814162266826391,0.5392764735509541,0.8504327378495334,0.966422126162559,0.8683004329703992,0.7305721845343864,0.952091901417539,0.7967277758690917,0.5388224762918722,0.8764429568338121,0.7609325137381272,0.17806979404005335,0.4085440873722962,0.47588112425254925,0.4112774172886166,0.5888957082767062,0.8560373745045058,0.9712373728553553,0.47527036808269774,0.7673152778030784,0.9643531248289459
Prashanth L.A.,0.7034394042036679,0.8703654569686305,0.511029728148549,0.5961060881085583,0.5548537777809028,0.944468119568448,0.9236190189270038,0.7575223136047686,0.5692371287199877,0.6253581272751407,0.9867766573397756,0.9458380673745939,0.9490636296962197,0.9333727847794431,0.9319771430621148,0.4541281925200867,0.8598687829399403,0.8906339605107574,0.7842314296794285,0.9443570373412812,0.8296810185642504,0.8876536572075491,0.9497992792199199,0.8353500718374673,0.8733315831625167,0.9312849353445527,0.8357703717226224,0.8210602637648902,0.8278393026370963,0.9138974622428936,0.7991701991367562,0.9326777241749905,0.952075526199756,0.7813501240415459,0.9423733136889102,0.7446516794971919,0.8922329235554978,0.8005477543947968,0.92291609803945,0.9565666340309728,0.9460019264912991,0.9517557206533316,0.6158687533507771,1.0,0.7264136929061125,0.9453914705298652,0.7555487995319601,0.8903563723098538,0.9911292574764842,0.9056062096543706,0.9370437281837298,0.6500131336945897,0.9096154859550202,0.9091303589589314,0.8057682669450874,0.980565337987742,0.8725117547003273,0.71984096366774,0.9871361040655133,0.9029525159961548,0.7028535454072227,0.9230991801685933,0.7042437800857493,0.9084823834467087,0.8955916305725635,0.9171357597344212,0.9605406636481058,0.8905453247909155,0.6938807903981917,0.8841768197541157,0.957302078700909,0.8001625692327734,0.9117173541084914,0.9714961316632419,0.88306090109714,0.9656553595872336,0.8164808716703641,0.9112401625429568,0.9394929131783638,0.9138785539150874,0.9526176931587046,0.9016170631740165,0.7001542150790904,0.9807943390712933,0.9490784048214848,0.6730475650986347
soumyajit dey,0.11870345634133261,0.4076016553962369,-0.10880789966441515,-0.0529216049721225,-0.07997517662021685,0.6849967031848859,0.657693694773558,0.9700215760605608,-0.057803605209371785,0.03368232684957024,0.7050641176936623,0.847926026955495,0.8483437070218158,0.8264606350369861,0.5108814331148742,-0.2136770269988869,0.9495689705817424,0.90937103098344,0.9075371436012456,0.7914033525742271,0.3382671647654532,0.5701599120136939,0.8685187209275613,0.9682255521341205,0.36730854726696355,0.5931741037383473,0.4151782047367361,0.9385099811074658,0.3158369444866794,0.7909968870082785,0.2878083699465083,0.9003747828531333,0.7898158472069752,0.1754055255761059,0.8431076583924422,0.1764489754658804,0.8907695436405472,0.2521665227330846,0.5945598044734647,0.8169686977991721,0.8782563325990531,0.776465719726957,0.005689867148708899,0.7264136929061125,0.9999999999999998,0.8502635857172773,0.1784172558962419,0.6008533115087312,0.7437712493926281,0.3829205864000613,0.6302601440269018,0.062438975242383815,0.45097808865357875,0.6838263012006073,0.32137468384807794,0.78210821552001,0.9439938775093918,0.9458876083633043,0.7591344003689461,0.9213008440901507,0.1388008620854782,0.8598734668941737,0.15540421849187314,0.7429018262795085,0.9364935477667293,0.6718335078410851,0.8217024147995463,0.4904935664841596,0.14029342191624128,0.4775241966008292,0.6528590669038536,0.2821342779043426,0.5550664816123695,0.8203976288981624,0.4582996307967027,0.6066056689666746,0.9678454239895318,0.8893377086234968,0.8622330522488308,0.8892056674451433,0.7826648996339065,0.5146358094110146,0.05683065950925594,0.7917456060991922,0.61082021340363,0.0950863276179811
Amey Karkare,0.5866619729933701,0.79606704034669,0.3727484501075511,0.43314230203050513,0.41937184795418775,0.9128933272647778,0.9080080459949436,0.8817670634345308,0.4360440640489614,0.4849086120728076,0.9573493614056033,0.9843690419962934,0.9941213015544087,0.9800326507414264,0.8745353449914379,0.2886147048163161,0.9589289452817082,0.9557456064795395,0.8617502011400565,0.9514469468335824,0.7474843790468073,0.8648070548748472,0.9893211315943655,0.9287892037281065,0.7735199422609289,0.9076372534948346,0.7761478853034685,0.9145775500169272,0.734998910507816,0.9385767438590564,0.7267999137091313,0.990774753580973,0.979344405471881,0.6258108448546558,0.9796929155129082,0.6413137097041192,0.9405815267896813,0.6918619220277654,0.908617134221978,0.9947180834538706,0.9610133082306205,0.9792555615535167,0.4901570136450664,0.9453914705298652,0.8502635857172773,0.9999999999999999,0.631300218353519,0.8708556655099544,0.9280993020823635,0.7766258654017416,0.9288769868293166,0.5371478229473108,0.83280774835535,0.8984723406901416,0.7268142802700924,0.944583769436417,0.9504913339710025,0.8283335661718992,0.9527035546484046,0.9830664144208198,0.6023462412231301,0.9684064601769926,0.6058373685270346,0.9302838592730599,0.9615189082616294,0.9124107895613834,0.9871589022863988,0.8480793240990563,0.5887924290766379,0.8395535851226061,0.9482628072220727,0.7168961595600566,0.8841842175921559,0.9906419230168245,0.8283717963992365,0.9144479322543434,0.9199317239324785,0.9866631880457797,0.9844541970410587,0.9826024487927522,0.9676322120374644,0.8618470526798948,0.5302070509322017,0.9391239743871457,0.9164213536123706,0.5613144866060257
Uday Reddy Bondhugula,0.9892303875529411,0.961272474401933,0.9405407854397716,0.9588365652936823,0.9537384965304836,0.7989820303721296,0.8173898486675656,0.23743110362727207,0.9642358649734276,0.9723353480273327,0.7808873375973061,0.655150405745731,0.6316245139722615,0.6597250980573529,0.9209914177019184,0.9155504944430135,0.3960034102230321,0.5305234464291612,0.3393204206843057,0.6893258933287935,0.9640727224526647,0.8596117538802062,0.6080228027701869,0.3390380896519921,0.9653184267417813,0.8828582984587383,0.9257723730460722,0.36778109813826854,0.9790695051376977,0.6691095260761543,0.9763893308902774,0.5656622856360961,0.7060715299612453,0.9841998422016145,0.641730483442056,0.9919448514475218,0.5481156306177785,0.9908529127553123,0.8521555023686411,0.6857957391617019,0.5154953116427416,0.7267885681272412,0.9731494050609167,0.7555487995319601,0.1784172558962419,0.631300218353519,1.0,0.841894508296155,0.6922916162362075,0.9484491241374685,0.8470461287336858,0.9800708179878128,0.9507253171651733,0.7931669088863434,0.9769004712865189,0.6384000296014587,0.39364969976140346,0.22225881185935356,0.6811330038856956,0.494495529921743,0.985451572608896,0.5955860477126309,0.98375833012743,0.6933930997325757,0.42679355969813554,0.7974114379595841,0.6673116362324336,0.9265869710149519,0.9774684262898846,0.9347952163608193,0.8341835897600857,0.9846145247415898,0.8834074859065887,0.676084057063812,0.9262148046236129,0.8614823590920864,0.34598319406859196,0.5485737156580733,0.6262557906265865,0.5600718889943608,0.7248923017337128,0.9231817158851757,0.9802860140138414,0.635735984572115,0.8695636630217787,0.9668274238819533
Rijurekha Sen,0.8130769936826111,0.9103487245472037,0.666218515927117,0.6795747273144837,0.7060145486920056,0.9394956008192117,0.9720289698777855,0.6429859634169458,0.7145930090284904,0.7527130321716392,0.8851157441529405,0.9028344979539433,0.8908086288875732,0.9152070632919522,0.9311077764942765,0.6107444970032491,0.7314269054715274,0.8458700292800674,0.7327993184636429,0.8956544211818642,0.9386624386224516,0.9788888754171537,0.8826237565849195,0.7211747618060734,0.8765105138882658,0.962961792706022,0.9712511172595975,0.7768497993969762,0.8818021710085396,0.9242707070289645,0.880581423520595,0.8468673045853138,0.8843865904192006,0.7958297943051611,0.9176439220434371,0.8348355663297199,0.8260881360020094,0.8843003227372572,0.9002047528544607,0.8945138434753094,0.7714351371331083,0.9005754279210042,0.7483227667792832,0.8903563723098538,0.6008533115087312,0.8708556655099544,0.841894508296155,1.0,0.8247623451187597,0.8690892515200245,0.941788063931399,0.806728843937779,0.9286746619714944,0.9128664528942877,0.8987142245780684,0.7958906830591724,0.7188967249937442,0.6619290988470573,0.823229302984203,0.8094130967412831,0.8139648791366807,0.8400441459620983,0.8177776361376174,0.9604118501837514,0.746435541053928,0.9869853804945915,0.8719921702803215,0.9676237373497739,0.8557412277893262,0.918971397057403,0.9369107416251988,0.9033140278842421,0.9238787983474146,0.8929784201622654,0.9176541979850351,0.9049712791687315,0.7288866985042916,0.8071043311322051,0.9006611041625485,0.8552579186416572,0.9497536199015417,0.9514543805349145,0.7410991431163374,0.7985714834669689,0.9750740637875103,0.8422981610329818
Sudeshna Kolay,0.632281626908255,0.8161769128863229,0.43680152292524355,0.5374939082777123,0.4765039973385866,0.9066164356447645,0.8748884155579615,0.7690969483336669,0.49286679608016964,0.5556895803653573,0.9728641968356513,0.9213598180766547,0.929003792331511,0.9042440122634017,0.8877014987457846,0.3791982016958096,0.8645301622022158,0.8765352496349526,0.7808414738783253,0.9190367903366315,0.7589800674834701,0.8268491906335381,0.9340872488213047,0.8431696202469385,0.8302769539750902,0.8805721969171421,0.7616892592047916,0.8106714605865644,0.7688383063635148,0.8820933649239253,0.7343739040158929,0.9227924821221797,0.9330233696625404,0.7364686181332989,0.9162060983154482,0.6784620422985483,0.8809450981048718,0.7354573869819534,0.8831457101275885,0.9346018137476954,0.9597259182725048,0.925456644405894,0.5398422386199814,0.9911292574764842,0.7437712493926281,0.9280993020823635,0.6922916162362075,0.8247623451187597,0.9999999999999999,0.8728943225469104,0.8943974641754168,0.5691443409254557,0.8618187404216434,0.8749645172126186,0.7390476902014321,0.993605181390576,0.8866925241304883,0.7221950882367987,0.9922864290735098,0.8961921556280431,0.6339091077710345,0.9075088912381608,0.6320966165445276,0.8610375857745224,0.9046279840224093,0.8631927414524491,0.9448008572719346,0.8292877356477873,0.6131028580691986,0.8323305036174502,0.9200857491515124,0.7299967717188498,0.8680420818724304,0.9539166098543476,0.8271836685247054,0.9384677271093474,0.8181504918701588,0.9040469905443902,0.91763199995415,0.8977342411343114,0.9184546079149037,0.8442655105000587,0.6498068307649539,0.9956995244696801,0.9013303571635916,0.5887354159216224
Chandan Saha,0.9188660946377795,0.9689761378020447,0.807193165426189,0.8729099107345903,0.838096458041131,0.8803387617528853,0.8748132940650071,0.43520652984465,0.8499147709440765,0.8705760487788892,0.9135066011804607,0.7877542935029889,0.7776826834170372,0.7774180413569243,0.9719843141384714,0.7801097636167745,0.5914919770586354,0.6706027979515335,0.5057172752568877,0.8107822073043361,0.9451602560841823,0.8832371340628106,0.7634352625367716,0.5384742967320982,0.984603811608538,0.9302250919803248,0.9083893351326598,0.538050186804699,0.9662559257459377,0.771263677665775,0.9456467252699398,0.7270368834340499,0.8283780926110239,0.971054804728327,0.7725214030882768,0.9390338630851448,0.6869122297507765,0.9616367231464233,0.9222234673253678,0.8178673224486371,0.729985524103267,0.8398332619910057,0.8734322248803983,0.9056062096543706,0.3829205864000613,0.7766258654017416,0.9484491241374685,0.8690892515200245,0.8728943225469104,1.0000000000000002,0.9117604697558134,0.8843101934114561,0.9809587526271724,0.8532617188498154,0.9431111727840826,0.834769840525072,0.6019014091303787,0.39845093769868295,0.86242733618469,0.6699147624204134,0.912356468291044,0.7437646243973699,0.9106253720451891,0.7853344289357937,0.6349140176403443,0.8526465581087455,0.8124696584946093,0.9375916430041197,0.8930418226350825,0.9498742622148592,0.9190172555831607,0.9484475348528392,0.9277943258474152,0.8226175010115094,0.9464917702812362,0.9562549729111904,0.5251606820248246,0.711488746463485,0.7607215004137825,0.7082448437963427,0.8300554166295032,0.9464765241838388,0.9353951130601917,0.8302525533727126,0.9320909080387207,0.8840604427877831
Animesh Mukherjee,0.814366157941812,0.9357405417958206,0.6554448226967005,0.6965561896162628,0.6925677701262085,0.9411080179417257,0.9521691942608858,0.7058717238791914,0.709945477392317,0.7464370294320608,0.9670601370183688,0.9262414913665463,0.9241294365551799,0.9487022833084882,0.9733037684522098,0.5883328705434603,0.795556517188101,0.8728134386752121,0.7133264068479,0.9183325729005701,0.9113742416233604,0.9500280148233224,0.9086905445894855,0.7539351149290224,0.9200267694040397,0.9781650842600325,0.917344906558852,0.7721048204913216,0.9040034052256601,0.9077256975189065,0.900241803075745,0.8930738839580276,0.9412247798448184,0.830804299940135,0.9279973887718821,0.8613439434905253,0.8524529510017306,0.8825691805059747,0.9628428375722029,0.9470170457881607,0.84255950444945,0.9549814208276951,0.7495700910387785,0.9370437281837298,0.6302601440269018,0.9288769868293166,0.8470461287336858,0.941788063931399,0.8943974641754168,0.9117604697558134,1.0,0.7825285586131326,0.9558833896077237,0.9267829165399581,0.9005584872141212,0.8820529764720122,0.7909012671947361,0.6412576750031778,0.9074542036745329,0.8562949264746865,0.8232968898096525,0.8873113818355816,0.8247854382701961,0.9181499578434653,0.8092663714873529,0.9558741146654135,0.9304209152915903,0.9738245900790833,0.8312410774564637,0.9607954961868255,0.9927520390568448,0.9044717207777536,0.9607933208021812,0.9369133140755667,0.9429444015746175,0.9654115821403199,0.77279463500444,0.890794679914385,0.9240109678009755,0.9063907133679028,0.9491151226051321,0.9653954782842931,0.7683394494766551,0.8776316371346057,0.9782154684276706,0.7930700567125594
Pabitra Mitra,0.9876485657187446,0.9200874017955646,0.9639849248797004,0.9594285884151336,0.9857390379043105,0.7189519214034755,0.7668683575940355,0.12761073674949172,0.9862047773763472,0.967908592174533,0.683230161720349,0.5704504636950912,0.5423683694573812,0.5765035983351315,0.8627348481051264,0.9519931932411503,0.28744423569639294,0.4318380097564481,0.2571563970677916,0.5968834265849672,0.9514878710414151,0.8269529389741062,0.5123267394397377,0.22597826935675955,0.9122702749005632,0.8326232374813746,0.9131701523964899,0.2799432578669282,0.9495418059756207,0.5985341201218987,0.9579216561808305,0.46540450586599585,0.6068269851645555,0.9475264575249603,0.5566288116350315,0.9817743420310606,0.43739662035371346,0.9732748029299644,0.7915690462970683,0.5967284877925169,0.3935080271754109,0.638432046269666,0.9876443193983824,0.6500131336945897,0.062438975242383815,0.5371478229473108,0.9800708179878128,0.806728843937779,0.5691443409254557,0.8843101934114561,0.7825285586131326,0.9999999999999998,0.898838283515403,0.7088698792908318,0.9587823050678261,0.5133366041783337,0.27638179148653924,0.13623174125835052,0.5650171061612224,0.39700993529957834,0.981263321753749,0.49744917477145223,0.9809998378313978,0.6414520929907869,0.3105056837834486,0.7429679869087314,0.5689779868899348,0.8881308160152269,0.985918231918607,0.8843446797534226,0.7643153017057998,0.9713580932415758,0.8235820338139374,0.5792162772392532,0.8815550651651309,0.7819960461744817,0.23879514545800265,0.4463945589260709,0.5359386486224055,0.4651737935415727,0.6507639644111298,0.8806529801388625,0.958859449168566,0.5056772575041911,0.810307487516535,0.9879306063880677
Anirban Dasgupta,0.9275678812560185,0.9874200637032108,0.8117559883854664,0.8528906484194971,0.8369509837989555,0.9182511858608,0.9273091846317996,0.5048102920241712,0.8501114412802073,0.8730703653169049,0.9291081951273644,0.8410464184001154,0.8354401775454708,0.8428846871243169,0.9946344906373413,0.7623800168379586,0.6534526672124427,0.7392908113699085,0.5722030240494166,0.8562905337506596,0.9715939550700017,0.9395157414940172,0.8179350753472547,0.6025611035493621,0.9899660993352668,0.9743783863650624,0.9531332419470885,0.6123449185148229,0.9766008954649006,0.8368137353130297,0.9737027330536662,0.7829434833326683,0.8781729146284577,0.9449219810135773,0.834033731122957,0.949631802909349,0.749049975738316,0.9698635050211953,0.9540918097880552,0.8713585219905452,0.7466520792581871,0.8939401467309794,0.8758394683990474,0.9096154859550202,0.45097808865357875,0.83280774835535,0.9507253171651733,0.9286746619714944,0.8618187404216434,0.9809587526271724,0.9558833896077237,0.898838283515403,0.9999999999999999,0.9073823403889161,0.9667259796262382,0.8303428322833781,0.651762017925231,0.47431772025801205,0.8628912338879944,0.7320924160252862,0.9330479969244335,0.7948350473003936,0.9258943216777954,0.8518482143738154,0.678073947047609,0.9120249263409356,0.8569218931794261,0.9807074414898151,0.9146949878436779,0.9833719373020268,0.9593524509670713,0.9730948834685206,0.972086154465223,0.8653832702351734,0.9757359439635155,0.9685849046093782,0.5943637787677194,0.768377061994917,0.8234052262084343,0.7736354898985118,0.8866735915273785,0.9836296088994941,0.9050256524244339,0.82623687466224,0.9730971429527296,0.902015857000467
Kartik Nagar,0.7552552409176644,0.8816381290919395,0.6188243458597936,0.6462921420242568,0.6124189502922144,0.954059075063532,0.9320623097335252,0.6967988547338226,0.6346097588819501,0.7171278410930328,0.9156060472614044,0.9054114601551879,0.89706100635835,0.9134628892265504,0.9110556546246427,0.5081391148042989,0.7926444828923676,0.8806166500660331,0.7427373492209783,0.9263165452928179,0.8415979317001212,0.913763513213489,0.895850635929496,0.7708349510067941,0.8719795131826317,0.9360932143770784,0.8661341001383374,0.765639376827938,0.8424771999239558,0.9146082335845092,0.8455359627972729,0.8832230092068099,0.9530058727682413,0.7704187258511463,0.9049513649585939,0.7787424867849817,0.9011132439343871,0.8160119753212451,0.8981845708771156,0.919596788811933,0.8166381123632945,0.9424373467841068,0.6765049160099897,0.9091303589589314,0.6838263012006073,0.8984723406901416,0.7931669088863434,0.9128664528942877,0.8749645172126186,0.8532617188498154,0.9267829165399581,0.7088698792908318,0.9073823403889161,1.0000000000000002,0.8517287272977394,0.8546937927513557,0.7869318347827686,0.6824973493828717,0.8712398705688391,0.8399862123186725,0.776460441832831,0.8906273872482131,0.7699970426010587,0.8773366588079436,0.7997696504027659,0.91995972253431,0.9182842279735866,0.9104068043943664,0.7548305903504823,0.9197574030532274,0.9267334691078384,0.8303552177821395,0.9287031601679935,0.9212964162644044,0.9030954416621015,0.9125207573343423,0.7714712703436022,0.85944204940842,0.9113102041871828,0.8751961611877241,0.9349598493373416,0.9176241478734767,0.7073026724141227,0.8665575854988645,0.9335019319625335,0.7083557309830316
Om P. Damani,0.9680237662554155,0.9865025310996873,0.8860490703522985,0.9026360599387965,0.9120442267399355,0.8560093417099387,0.8854432721093686,0.36340246698812073,0.9212913581493729,0.9305441816327981,0.8362397450567515,0.76307913523528,0.7234004057582308,0.7467418547170214,0.9484076580386485,0.8454767878593779,0.5183192686925739,0.6380208094496004,0.4611207895844495,0.769924151267295,0.9758193147738023,0.9136840683539882,0.6996267849994128,0.4541831154695106,0.965180581988537,0.9399044789917208,0.9515674258489114,0.4847024951105949,0.990807634804543,0.7547492640563456,0.9807160068430811,0.673619429393023,0.781603262771248,0.954380901249234,0.7293398203196386,0.9779964193125188,0.6479570834638523,0.9864772056076191,0.9170930553428064,0.7779282132890049,0.6023035197072241,0.8082627415672208,0.9415043060491808,0.8057682669450874,0.32137468384807794,0.7268142802700924,0.9769004712865189,0.8987142245780684,0.7390476902014321,0.9431111727840826,0.9005584872141212,0.9587823050678261,0.9667259796262382,0.8517287272977394,1.0,0.6971855804741527,0.505173961180743,0.35837662417664806,0.7387815535826425,0.6105446638677307,0.9654166758054852,0.7013646424564686,0.9799514918301646,0.7681067057782704,0.5356032659675031,0.854445817441476,0.7551552259361537,0.9560299815144443,0.9583400851423659,0.9700098034409308,0.8891640009833,0.9882120124312297,0.9218911919726347,0.7579251546217902,0.9555422262315323,0.9084223408527204,0.47112529475114323,0.6602000328155903,0.7201536846384072,0.6614435863455144,0.8076707534383645,0.9707106758985515,0.9330369607272992,0.6920464557075352,0.913002493090756,0.9422125822942488
Neeldhara Misra,0.5825468072441238,0.7842457897366834,0.3723402938090586,0.47623881203822477,0.4179355174208271,0.889251799978342,0.8511628685314351,0.8066805184679617,0.4346650936012262,0.49130397557313826,0.9694868080871083,0.9285007596143127,0.9419883230453785,0.9078399619914868,0.8660961379346277,0.31331859951284396,0.9028678661371042,0.8833799177968751,0.7935217515158638,0.9193962549251566,0.7160988277980407,0.7964860177852352,0.9447396565667497,0.8741060597035355,0.7955835124362328,0.8610903237569137,0.7186032369371338,0.8308753853877107,0.731621338265921,0.8735708969862115,0.6999203321775287,0.9388841286980864,0.939124303378708,0.6853477620030545,0.9189535787414229,0.633346867709471,0.8900516169268543,0.6894521836245106,0.8798563295704648,0.9459324224134539,0.9796124251569558,0.9323972021162357,0.4859415601389763,0.980565337987742,0.78210821552001,0.944583769436417,0.6384000296014587,0.7958906830591724,0.993605181390576,0.834769840525072,0.8820529764720122,0.5133366041783337,0.8303428322833781,0.8546937927513557,0.6971855804741527,1.0000000000000002,0.9191714182484529,0.7453624167034995,0.9971043418448057,0.9234721684808156,0.586142189735359,0.92514542587004,0.5861096155108649,0.8522931569651435,0.9348895945400088,0.8402774761224132,0.9570228360806173,0.7978620132254779,0.5551647489354136,0.8079077992070854,0.9135732678880978,0.68832117952529,0.8524633032353577,0.9616096548722396,0.8037054255855595,0.9262131483248112,0.8446000217458348,0.9314368601913423,0.9224624605772517,0.9130888571425664,0.9106365358184179,0.8203344525430383,0.5920597331088037,0.9971324725591851,0.8811977970822505,0.5334949445509116
Ajit Rajwade,0.3379359386045798,0.5954093082863271,0.10426747901979024,0.1776105124985394,0.15199856426785874,0.8031342923936805,0.7920246650985434,0.9580332991466846,0.16423823852422348,0.23553417410585198,0.8666024696511031,0.9246403084705798,0.9496464327477528,0.9194376237964874,0.7062602627503959,0.014579026130699078,0.9901393305710349,0.9503538182207517,0.9228724818429351,0.8850908574737377,0.5319128367573442,0.7193096667122698,0.9540634929328338,0.9861021284298521,0.5838530479415426,0.7566232777057756,0.5827240101939909,0.949489158930529,0.5147989142226833,0.890690319457897,0.5063123746887751,0.972367442988567,0.9064873033570326,0.4085435253979333,0.9318943925291083,0.4018233411131644,0.9319934828451141,0.46060036727491194,0.7571982956573922,0.9281722995978006,0.9698231113238921,0.8979893032290049,0.2236181877917425,0.8725117547003273,0.9439938775093918,0.9504913339710025,0.39364969976140346,0.7188967249937442,0.8866925241304883,0.6019014091303787,0.7909012671947361,0.27638179148653924,0.651762017925231,0.7869318347827686,0.505173961180743,0.9191714182484529,1.0,0.919090523990434,0.9063754739475636,0.9847136118598276,0.36029205482949817,0.9295684783567255,0.35511889764228377,0.8443634545003034,0.9898659877571099,0.7877046354208406,0.9322804173854202,0.6669703679078641,0.3386108709261936,0.6544915418127397,0.8200092634343894,0.48786336708458433,0.7411034580317238,0.9319790088570935,0.6402320781564537,0.7817931769656913,0.9668135280460848,0.9637287498002155,0.945049432182046,0.9592448864352685,0.8913764139694087,0.6772223762193059,0.29452075637034303,0.919912993372292,0.7720204695144401,0.3041572086713386
Chetan Arora,0.1648078883165524,0.41192773567686164,-0.05487891257468197,-0.019599168737388307,0.0015266256304311023,0.6981978832874163,0.737035728090758,0.9407589091913474,-0.007532853184207981,0.08264634307938012,0.6849344144457261,0.8319330948256297,0.8439561243074061,0.837972199472871,0.5197085048335446,-0.15153231334822354,0.9009853374226341,0.9197044464767057,0.987595294384265,0.7836673133151798,0.407228048930494,0.6648641246281303,0.8585666029031501,0.9447548687211537,0.37503863653202796,0.6311550738977909,0.5092462321285851,0.9636372278477405,0.32704238105770606,0.866298337424767,0.32651313726174236,0.8842094953812665,0.7645036192238626,0.20040550567011256,0.8622139303796917,0.21663374448994996,0.8669802853561068,0.29199113015498795,0.5611454059493138,0.7938897673273849,0.8390845300585199,0.7547601979050126,0.051071835677278896,0.71984096366774,0.9458876083633043,0.8283335661718992,0.22225881185935356,0.6619290988470573,0.7221950882367987,0.39845093769868295,0.6412576750031778,0.13623174125835052,0.47431772025801205,0.6824973493828717,0.35837662417664806,0.7453624167034995,0.919090523990434,0.9999999999999998,0.7258688114828894,0.9007606186127025,0.1825688471656504,0.8201039034094051,0.17901801099559383,0.8068642218295423,0.8991047848858141,0.7302766670679084,0.7967816714647404,0.5410705054184417,0.21796480466319298,0.47343984889873525,0.6541442155947415,0.3285577480810843,0.5735304100094093,0.8061602019628296,0.4704201214663474,0.5858388727781456,0.9475806916706115,0.8332976378467636,0.875957206063817,0.8831390736495324,0.8236501261768527,0.5235447552501178,0.0886890939662073,0.7591913278786772,0.6383089447307084,0.17738671083415838
